qid,name,place_hint,wikipedia_url,sublists
Q5123056,"City Cemetery (Raleigh, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/City_Cemetery_(Raleigh%2C_North_Carolina),List of cemeteries in North Carolina
Q7591063,"St. Paul's Church and Cemetery (Newton, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/St._Paul's_Church_and_Cemetery_(Newton%2C_North_Carolina),List of cemeteries in North Carolina
Q5188410,Cross Roads Presbyterian Church and Cemetery and Stainback Store,North Carolina,https://en.wikipedia.org/wiki/Cross_Roads_Presbyterian_Church_and_Cemetery_and_Stainback_Store,List of cemeteries in North Carolina
Q5504211,Friends Spring Meeting House,North Carolina,https://en.wikipedia.org/wiki/Friends_Spring_Meeting_House,List of cemeteries in North Carolina
Q4857605,Baptist Chapel Church and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Baptist_Chapel_Church_and_Cemetery,List of cemeteries in North Carolina
Q5591395,Grace Union Church and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Grace_Union_Church_and_Cemetery,List of cemeteries in North Carolina
Q4664333,Abbott's Creek Primitive Baptist Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Abbott's_Creek_Primitive_Baptist_Church_Cemetery,List of cemeteries in North Carolina
Q4878583,Beck's Reformed Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Beck's_Reformed_Church_Cemetery,List of cemeteries in North Carolina
Q4897773,Bethany Reformed and Lutheran Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Bethany_Reformed_and_Lutheran_Church_Cemetery,List of cemeteries in North Carolina
Q4899259,Beulah Church of Christ Cemetery,North Carolina,https://en.wikipedia.org/wiki/Beulah_Church_of_Christ_Cemetery,List of cemeteries in North Carolina
Q5369158,Emanuel United Church of Christ Cemetery,North Carolina,https://en.wikipedia.org/wiki/Emanuel_United_Church_of_Christ_Cemetery,List of cemeteries in North Carolina
Q5429814,Fair Grove Methodist Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Fair_Grove_Methodist_Church_Cemetery,List of cemeteries in North Carolina
Q6184754,Jersey Baptist Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Jersey_Baptist_Church_Cemetery,List of cemeteries in North Carolina
Q5250271,Deep River Friends Meeting House and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Deep_River_Friends_Meeting_House_and_Cemetery,List of cemeteries in North Carolina
Q5900401,Hopewell Presbyterian Church and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Hopewell_Presbyterian_Church_and_Cemetery,List of cemeteries in North Carolina
Q4839084,Back Creek Presbyterian Church and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Back_Creek_Presbyterian_Church_and_Cemetery,List of cemeteries in North Carolina
Q5188279,Cross Creek Cemetery,North Carolina,https://en.wikipedia.org/wiki/Cross_Creek_Cemetery,List of cemeteries in North Carolina
Q7084960,"Old Settlers' Cemetery (Charlotte, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Old_Settlers'_Cemetery_(Charlotte%2C_North_Carolina),List of cemeteries in North Carolina
Q7404054,"Salem Cemetery (Winston-Salem, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Salem_Cemetery_(Winston-Salem%2C_North_Carolina),List of cemeteries in North Carolina
Q16900099,Shiloh Presbyterian Church Cemetery,North Carolina|South Carolina,https://en.wikipedia.org/wiki/Shiloh_Presbyterian_Church_Cemetery,List of cemeteries in North Carolina|List of cemeteries in South Carolina
Q18157075,Quaker Meadows Cemetery,North Carolina,https://en.wikipedia.org/wiki/Quaker_Meadows_Cemetery,List of cemeteries in North Carolina
Q18148369,Dula-Horton Cemetery,North Carolina,https://en.wikipedia.org/wiki/Dula-Horton_Cemetery,List of cemeteries in North Carolina
Q18151877,"Old Burying Ground (Beaufort, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Old_Burying_Ground_(Beaufort%2C_North_Carolina),List of cemeteries in North Carolina
Q18148262,"Cedar Grove Cemetery (New Bern, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Cedar_Grove_Cemetery_(New_Bern%2C_North_Carolina),List of cemeteries in North Carolina
Q18392671,St. Luke's Lutheran Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/St._Luke's_Lutheran_Church_Cemetery,List of cemeteries in North Carolina
Q18345283,Good Hope Methodist Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Good_Hope_Methodist_Church_Cemetery,List of cemeteries in North Carolina
Q18394317,Waggoner Graveyard,North Carolina,https://en.wikipedia.org/wiki/Waggoner_Graveyard,List of cemeteries in North Carolina
Q18388587,Pilgrim Reformed Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Pilgrim_Reformed_Church_Cemetery,List of cemeteries in North Carolina
Q18392462,Spring Hill Methodist Protestant Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Spring_Hill_Methodist_Protestant_Church_Cemetery,List of cemeteries in North Carolina
Q18389808,Faison Cemetery,North Carolina,https://en.wikipedia.org/wiki/Faison_Cemetery,List of cemeteries in North Carolina
Q19881255,Methodist Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Methodist_Church_Cemetery,List of cemeteries in North Carolina
Q19987408,Old White Church Cemetery,North Carolina,https://en.wikipedia.org/wiki/Old_White_Church_Cemetery,List of cemeteries in North Carolina
Q22919913,Newton Homesite and Cemetery,North Carolina,https://en.wikipedia.org/wiki/Newton_Homesite_and_Cemetery,List of cemeteries in North Carolina
Q21188029,"Westview Cemetery (Wadesboro, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Westview_Cemetery_(Wadesboro%2C_North_Carolina),List of cemeteries in North Carolina
Q23302332,"St. John in the Wilderness (Flat Rock, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/St._John_in_the_Wilderness_(Flat_Rock%2C_North_Carolina),List of cemeteries in North Carolina
Q55627219,"Oakdale Cemetery (Wilmington, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Oakdale_Cemetery_(Wilmington%2C_North_Carolina),List of cemeteries in North Carolina
Q65051498,Geer Cemetery,North Carolina,https://en.wikipedia.org/wiki/Geer_Cemetery,List of cemeteries in North Carolina
Q104856981,"Green Hill Cemetery (Greensboro, North Carolina)",North Carolina,https://en.wikipedia.org/wiki/Green_Hill_Cemetery_(Greensboro%2C_North_Carolina),List of cemeteries in North Carolina
Q115681896,God's Acre Cemetery (Old Salem),North Carolina,https://en.wikipedia.org/wiki/God's_Acre_Cemetery_(Old_Salem),List of cemeteries in North Carolina
Q6920016,"Mount Carmel Cemetery (Wyandotte, Michigan)",Michigan,https://en.wikipedia.org/wiki/Mount_Carmel_Cemetery_(Wyandotte%2C_Michigan),List of cemeteries in Michigan
Q8009654,William Ganong Cemetery,Michigan,https://en.wikipedia.org/wiki/William_Ganong_Cemetery,List of cemeteries in Michigan
Q7588291,St. Hedwig Cemetery (Michigan),Michigan,https://en.wikipedia.org/wiki/St._Hedwig_Cemetery_(Michigan),List of cemeteries in Michigan
Q5471005,Fort Custer National Cemetery,Michigan,https://en.wikipedia.org/wiki/Fort_Custer_National_Cemetery,List of cemeteries in Michigan
Q8033008,Woodlawn Cemetery (Detroit),Michigan,https://en.wikipedia.org/wiki/Woodlawn_Cemetery_(Detroit),List of cemeteries in Michigan
Q5468925,"Forest Hill Cemetery (Ann Arbor, Michigan)",Michigan,https://en.wikipedia.org/wiki/Forest_Hill_Cemetery_(Ann_Arbor%2C_Michigan),List of cemeteries in Michigan
Q6922564,Mount Olivet Cemetery (Detroit),Michigan,https://en.wikipedia.org/wiki/Mount_Olivet_Cemetery_(Detroit),List of cemeteries in Michigan
Q7989863,Westwood Cemetery (Michigan),Michigan,https://en.wikipedia.org/wiki/Westwood_Cemetery_(Michigan),List of cemeteries in Michigan
Q5604994,"Greenwood Cemetery (Birmingham, Michigan)",Michigan,https://en.wikipedia.org/wiki/Greenwood_Cemetery_(Birmingham%2C_Michigan),List of cemeteries in Michigan
Q5567721,Glen Eden Lutheran Memorial Park,Michigan,https://en.wikipedia.org/wiki/Glen_Eden_Lutheran_Memorial_Park,List of cemeteries in Michigan
Q5367079,Eloise Cemetery,Michigan,https://en.wikipedia.org/wiki/Eloise_Cemetery,List of cemeteries in Michigan
Q7401918,Saint Michael and All Angels Episcopal Church,Michigan,https://en.wikipedia.org/wiki/Saint_Michael_and_All_Angels_Episcopal_Church,List of cemeteries in Michigan
Q4975103,"Brookside Cemetery (Tecumseh, Michigan)",Michigan,https://en.wikipedia.org/wiki/Brookside_Cemetery_(Tecumseh%2C_Michigan),List of cemeteries in Michigan
Q5758692,Highland Cemetery,Michigan,https://en.wikipedia.org/wiki/Highland_Cemetery,List of cemeteries in Michigan
Q8032816,"Woodland Cemetery (Monroe, Michigan)",Michigan,https://en.wikipedia.org/wiki/Woodland_Cemetery_(Monroe%2C_Michigan),List of cemeteries in Michigan
Q5134125,Clinton Grove Cemetery,Michigan,https://en.wikipedia.org/wiki/Clinton_Grove_Cemetery,List of cemeteries in Michigan
Q5168731,Copper Harbor Cemetery,Michigan,https://en.wikipedia.org/wiki/Copper_Harbor_Cemetery,List of cemeteries in Michigan
Q5325233,Eagle River Cemetery,Michigan,https://en.wikipedia.org/wiki/Eagle_River_Cemetery,List of cemeteries in Michigan
Q7566323,South Berrien Center Union Church and Cemetery,Michigan,https://en.wikipedia.org/wiki/South_Berrien_Center_Union_Church_and_Cemetery,List of cemeteries in Michigan
Q7401376,Saint Ignatius Church and Cemetery,Michigan,https://en.wikipedia.org/wiki/Saint_Ignatius_Church_and_Cemetery,List of cemeteries in Michigan
Q7587169,"St. Augustine Catholic Church and Cemetery (Hartland, Michigan)",Michigan,https://en.wikipedia.org/wiki/St._Augustine_Catholic_Church_and_Cemetery_(Hartland%2C_Michigan),List of cemeteries in Michigan
Q5610426,Gros Cap Cemetery,Michigan,https://en.wikipedia.org/wiki/Gros_Cap_Cemetery,List of cemeteries in Michigan
Q7994525,White Chapel Memorial Cemetery,Michigan,https://en.wikipedia.org/wiki/White_Chapel_Memorial_Cemetery,List of cemeteries in Michigan
Q16999040,"Lakeside Cemetery (Port Huron, Michigan)",Michigan,https://en.wikipedia.org/wiki/Lakeside_Cemetery_(Port_Huron%2C_Michigan),List of cemeteries in Michigan
Q5599472,Great Lakes National Cemetery,Michigan,https://en.wikipedia.org/wiki/Great_Lakes_National_Cemetery,List of cemeteries in Michigan
Q16844429,"Holy Sepulchre Cemetery (Southfield, Michigan)",Michigan,https://en.wikipedia.org/wiki/Holy_Sepulchre_Cemetery_(Southfield%2C_Michigan),List of cemeteries in Michigan
Q28126102,Morgan West Wheatland Cemetery,Michigan|African American cemeteries,https://en.wikipedia.org/wiki/Morgan_West_Wheatland_Cemetery,List of cemeteries in Michigan|List of African American cemeteries
Q29641635,Garden Island Indian Cemetery,Michigan,https://en.wikipedia.org/wiki/Garden_Island_Indian_Cemetery,List of cemeteries in Michigan
Q48815114,Elm Lawn Cemetery,Michigan,https://en.wikipedia.org/wiki/Elm_Lawn_Cemetery,List of cemeteries in Michigan
Q55640997,"Maple Grove Cemetery (Mason, Michigan)",Michigan,https://en.wikipedia.org/wiki/Maple_Grove_Cemetery_(Mason%2C_Michigan),List of cemeteries in Michigan
Q60746936,"Glenwood Cemetery (Flint, Michigan)",Michigan,https://en.wikipedia.org/wiki/Glenwood_Cemetery_(Flint%2C_Michigan),List of cemeteries in Michigan
Q101115522,Ahavas Israel Cemetery,Michigan|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Ahavas_Israel_Cemetery,List of cemeteries in Michigan|List of Jewish cemeteries in the United States
Q98764894,"Mount Hope Cemetery (Lansing, Michigan)",Michigan,https://en.wikipedia.org/wiki/Mount_Hope_Cemetery_(Lansing%2C_Michigan),List of cemeteries in Michigan
Q116004599,Potter Cemetery,Michigan,https://en.wikipedia.org/wiki/Potter_Cemetery,List of cemeteries in Michigan
Q117516545,Mouth Cemetery,Michigan,https://en.wikipedia.org/wiki/Mouth_Cemetery,List of cemeteries in Michigan
Q5472061,Fort Snelling National Cemetery,Minnesota,https://en.wikipedia.org/wiki/Fort_Snelling_National_Cemetery,List of cemeteries in Minnesota
Q4670837,"Acacia Park Cemetery, Mendota Heights",Minnesota,https://en.wikipedia.org/wiki/Acacia_Park_Cemetery%2C_Mendota_Heights,List of cemeteries in Minnesota
Q6868009,Minneapolis Pioneers and Soldiers Memorial Cemetery,Minnesota,https://en.wikipedia.org/wiki/Minneapolis_Pioneers_and_Soldiers_Memorial_Cemetery,List of cemeteries in Minnesota
Q7237903,Prairie Home Cemetery,Minnesota,https://en.wikipedia.org/wiki/Prairie_Home_Cemetery,List of cemeteries in Minnesota
Q7605820,Steelesville Cemetery,Minnesota,https://en.wikipedia.org/wiki/Steelesville_Cemetery,List of cemeteries in Minnesota
Q65063409,Bloomington Cemetery,Minnesota,https://en.wikipedia.org/wiki/Bloomington_Cemetery,List of cemeteries in Minnesota
Q5243557,Dayton National Cemetery,Ohio,https://en.wikipedia.org/wiki/Dayton_National_Cemetery,List of cemeteries in Ohio
Q7081032,Ohio Western Reserve National Cemetery,Ohio,https://en.wikipedia.org/wiki/Ohio_Western_Reserve_National_Cemetery,List of cemeteries in Ohio
Q7984046,"Wesleyan Cemetery, Cincinnati",Ohio,https://en.wikipedia.org/wiki/Wesleyan_Cemetery%2C_Cincinnati,List of cemeteries in Ohio
Q7084294,"Old Jewish Cemetery, Cincinnati",Ohio|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Old_Jewish_Cemetery%2C_Cincinnati,List of cemeteries in Ohio|List of Jewish cemeteries in the United States
Q5024154,"Calvary Cemetery (Youngstown, Ohio)",Ohio,https://en.wikipedia.org/wiki/Calvary_Cemetery_(Youngstown%2C_Ohio),List of cemeteries in Ohio
Q5508395,Fulton-Presbyterian Cemetery,Ohio,https://en.wikipedia.org/wiki/Fulton-Presbyterian_Cemetery,List of cemeteries in Ohio
Q7077319,Odd Fellows' Cemetery Mound,Ohio|United States,https://en.wikipedia.org/wiki/Odd_Fellows'_Cemetery_Mound,List of cemeteries in Ohio|List of burial mounds in the United States
Q4689802,African Jackson Cemetery,Ohio|African American cemeteries,https://en.wikipedia.org/wiki/African_Jackson_Cemetery,List of cemeteries in Ohio|List of African American cemeteries
Q7771567,United American Cemetery,Ohio|African American cemeteries,https://en.wikipedia.org/wiki/United_American_Cemetery,List of cemeteries in Ohio|List of African American cemeteries
Q7011930,New St. Joseph Cemetery,Ohio,https://en.wikipedia.org/wiki/New_St._Joseph_Cemetery,List of cemeteries in Ohio
Q6919104,"Mound Cemetery (Marietta, Ohio)",Ohio|United States,https://en.wikipedia.org/wiki/Mound_Cemetery_(Marietta%2C_Ohio),List of cemeteries in Ohio|List of burial mounds in the United States
Q7085036,Old St. Joseph's Cemetery,Ohio,https://en.wikipedia.org/wiki/Old_St._Joseph's_Cemetery,List of cemeteries in Ohio
Q7196726,"Pioneer Memorial Cemetery, Cincinnati",Ohio,https://en.wikipedia.org/wiki/Pioneer_Memorial_Cemetery%2C_Cincinnati,List of cemeteries in Ohio
Q7963633,Walnut Hills Cemetery (Cincinnati),Ohio,https://en.wikipedia.org/wiki/Walnut_Hills_Cemetery_(Cincinnati),List of cemeteries in Ohio
Q7887893,United Jewish Cemetery,Ohio|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/United_Jewish_Cemetery,List of cemeteries in Ohio|List of Jewish cemeteries in the United States
Q7588890,"St. John Cemetery, Cincinnati",Ohio,https://en.wikipedia.org/wiki/St._John_Cemetery%2C_Cincinnati,List of cemeteries in Ohio
Q7332682,Ridge Hill Memorial Park,Ohio,https://en.wikipedia.org/wiki/Ridge_Hill_Memorial_Park,List of cemeteries in Ohio
Q5024155,Calvary Cemetery (Cleveland),Ohio,https://en.wikipedia.org/wiki/Calvary_Cemetery_(Cleveland),List of cemeteries in Ohio
Q5763530,Hillsboro Cemetery,Ohio|African American cemeteries,https://en.wikipedia.org/wiki/Hillsboro_Cemetery,List of cemeteries in Ohio|List of African American cemeteries
Q7074287,"Oakwood Cemetery (Fremont, Ohio)",Ohio,https://en.wikipedia.org/wiki/Oakwood_Cemetery_(Fremont%2C_Ohio),List of cemeteries in Ohio
Q7932389,Vine Street Hill Cemetery,Ohio,https://en.wikipedia.org/wiki/Vine_Street_Hill_Cemetery,List of cemeteries in Ohio
Q5876069,Hodgen's Cemetery Mound,Ohio|United States,https://en.wikipedia.org/wiki/Hodgen's_Cemetery_Mound,List of cemeteries in Ohio|List of burial mounds in the United States
Q6919959,"Mount Calvary Cemetery (Columbus, Ohio)",Ohio,https://en.wikipedia.org/wiki/Mount_Calvary_Cemetery_(Columbus%2C_Ohio),List of cemeteries in Ohio
Q7985722,West Lawn Cemetery,Ohio,https://en.wikipedia.org/wiki/West_Lawn_Cemetery,List of cemeteries in Ohio
Q14716925,"Washington Cemetery (Washington Court House, Ohio)",Ohio,https://en.wikipedia.org/wiki/Washington_Cemetery_(Washington_Court_House%2C_Ohio),List of cemeteries in Ohio
Q14716396,Congress Green Cemetery,Ohio,https://en.wikipedia.org/wiki/Congress_Green_Cemetery,List of cemeteries in Ohio
Q18148409,Erie Street Cemetery,Ohio,https://en.wikipedia.org/wiki/Erie_Street_Cemetery,List of cemeteries in Ohio
Q22919981,Woodhill Cemetery,Ohio,https://en.wikipedia.org/wiki/Woodhill_Cemetery,List of cemeteries in Ohio
Q22919908,McPherson Cemetery,Ohio,https://en.wikipedia.org/wiki/McPherson_Cemetery,List of cemeteries in Ohio
Q21996411,Union Cemetery-Beatty Park,Ohio,https://en.wikipedia.org/wiki/Union_Cemetery-Beatty_Park,List of cemeteries in Ohio
Q24964734,Mayfield Cemetery,Ohio|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Mayfield_Cemetery,List of cemeteries in Ohio|List of Jewish cemeteries in the United States
Q28227984,Catherine Street Burying Ground,Ohio,https://en.wikipedia.org/wiki/Catherine_Street_Burying_Ground,List of cemeteries in Ohio
Q29098006,Knollwood Cemetery,Ohio,https://en.wikipedia.org/wiki/Knollwood_Cemetery,List of cemeteries in Ohio
Q104859656,Union Cemetery (Columbus),Ohio,https://en.wikipedia.org/wiki/Union_Cemetery_(Columbus),List of cemeteries in Ohio
Q70386535,"Oak Hill Cemetery (Youngstown, Ohio)",Ohio,https://en.wikipedia.org/wiki/Oak_Hill_Cemetery_(Youngstown%2C_Ohio),List of cemeteries in Ohio
Q107426955,Old Franklinton Cemetery,Ohio,https://en.wikipedia.org/wiki/Old_Franklinton_Cemetery,List of cemeteries in Ohio
Q111659733,Monroe Street Cemetery,Ohio,https://en.wikipedia.org/wiki/Monroe_Street_Cemetery,List of cemeteries in Ohio
Q116955054,North Graveyard,Ohio,https://en.wikipedia.org/wiki/North_Graveyard,List of cemeteries in Ohio
Q8003298,Willamette National Cemetery,Oregon,https://en.wikipedia.org/wiki/Willamette_National_Cemetery,List of cemeteries in Oregon
Q5325204,Eagle Point National Cemetery,Oregon,https://en.wikipedia.org/wiki/Eagle_Point_National_Cemetery,List of cemeteries in Oregon
Q7368115,Roseburg National Cemetery,Oregon,https://en.wikipedia.org/wiki/Roseburg_National_Cemetery,List of cemeteries in Oregon
Q5657027,Hargadine Cemetery,Oregon,https://en.wikipedia.org/wiki/Hargadine_Cemetery,List of cemeteries in Oregon
Q7404157,Salem Pioneer Cemetery,Oregon,https://en.wikipedia.org/wiki/Salem_Pioneer_Cemetery,List of cemeteries in Oregon
